,Time,Close,Open,High,Low,v,vo
1182,2020-04-08T11:04:00+0530,8991.0,8995.7998046875,8996.7998046875,8988.0,0,0
1183,2020-04-08T11:05:00+0530,8977.4501953125,8989.599609375,8989.7001953125,8977.4501953125,0,0
1184,2020-04-08T11:06:00+0530,8961.599609375,8977.0498046875,8977.0498046875,8961.599609375,0,0
1185,2020-04-08T11:07:00+0530,8970.9501953125,8966.25,8978.2998046875,8966.25,0,0
1186,2020-04-08T11:08:00+0530,8964.150390625,8966.150390625,8971.400390625,8964.150390625,0,0
1187,2020-04-08T11:09:00+0530,8974.9501953125,8963.400390625,8977.7001953125,8961.75,0,0
1188,2020-04-08T11:10:00+0530,8957.2001953125,8970.150390625,8970.150390625,8955.4501953125,0,0
1189,2020-04-08T11:11:00+0530,8972.349609375,8957.849609375,8972.349609375,8957.150390625,0,0
1190,2020-04-08T11:12:00+0530,8985.4501953125,8972.5498046875,8987.9501953125,8970.900390625,0,0
1191,2020-04-08T11:13:00+0530,8998.2001953125,8989.349609375,8998.400390625,8987.5498046875,0,0
1192,2020-04-08T11:14:00+0530,8987.599609375,8993.75,8994.7001953125,8985.25,0,0
1193,2020-04-08T11:15:00+0530,8984.4501953125,8989.849609375,8990.4501953125,8984.4501953125,0,0
1194,2020-04-08T11:16:00+0530,8973.5,8980.900390625,8980.900390625,8971.0,0,0
1195,2020-04-08T11:17:00+0530,8976.599609375,8973.5498046875,8979.849609375,8970.150390625,0,0
1196,2020-04-08T11:18:00+0530,8982.2001953125,8972.650390625,8982.2001953125,8971.349609375,0,0
1197,2020-04-08T11:19:00+0530,9001.400390625,8982.349609375,9001.400390625,8982.349609375,0,0
1198,2020-04-08T11:20:00+0530,9011.150390625,9002.9501953125,9017.5498046875,9002.9501953125,0,0
1199,2020-04-08T11:21:00+0530,9032.099609375,9012.7001953125,9034.349609375,9012.7001953125,0,0
1200,2020-04-08T11:22:00+0530,9037.650390625,9030.2998046875,9038.75,9030.2998046875,0,0
1201,2020-04-08T11:23:00+0530,9020.2998046875,9036.25,9036.25,9015.7001953125,0,0
1202,2020-04-08T11:24:00+0530,9033.0498046875,9029.75,9038.599609375,9028.75,0,0
1203,2020-04-08T11:25:00+0530,9032.7998046875,9029.7001953125,9033.099609375,9025.25,0,0
1204,2020-04-08T11:26:00+0530,9031.7998046875,9035.9501953125,9036.849609375,9028.5,0,0
1205,2020-04-08T11:27:00+0530,9027.5,9026.7998046875,9030.2001953125,9011.7998046875,0,0
1206,2020-04-08T11:28:00+0530,9027.2001953125,9026.900390625,9028.2001953125,9020.599609375,0,0
1207,2020-04-08T11:29:00+0530,9034.2998046875,9026.7998046875,9034.2998046875,9023.349609375,0,0
1208,2020-04-08T11:30:00+0530,9025.5498046875,9035.650390625,9035.650390625,9025.150390625,0,0
1209,2020-04-08T11:31:00+0530,9008.0498046875,9020.5498046875,9020.5498046875,9003.650390625,0,0
1210,2020-04-08T11:32:00+0530,8992.849609375,9009.0,9009.0,8992.849609375,0,0
1211,2020-04-08T11:33:00+0530,8988.849609375,8989.7998046875,8993.5498046875,8985.2001953125,0,0
1212,2020-04-08T11:34:00+0530,9001.0498046875,8992.4501953125,9004.7998046875,8989.2998046875,0,0
1213,2020-04-08T11:35:00+0530,8970.0498046875,8996.599609375,8996.599609375,8965.349609375,0,0
1214,2020-04-08T11:36:00+0530,8973.599609375,8972.349609375,8980.2001953125,8972.349609375,0,0
1215,2020-04-08T11:37:00+0530,8950.2001953125,8974.9501953125,8974.9501953125,8947.900390625,0,0
1216,2020-04-08T11:38:00+0530,8927.150390625,8947.75,8947.75,8927.150390625,0,0
1217,2020-04-08T11:39:00+0530,8932.9501953125,8923.25,8932.9501953125,8911.599609375,0,0
1218,2020-04-08T11:40:00+0530,8934.2998046875,8929.7998046875,8934.2998046875,8916.75,0,0
1219,2020-04-08T11:41:00+0530,8905.599609375,8939.400390625,8941.5,8905.599609375,0,0
1220,2020-04-08T11:42:00+0530,8888.2001953125,8910.0,8910.0,8887.4501953125,0,0
1221,2020-04-08T11:43:00+0530,8897.349609375,8891.150390625,8900.849609375,8884.2998046875,0,0
1222,2020-04-08T11:44:00+0530,8889.5,8899.650390625,8899.650390625,8886.25,0,0
1223,2020-04-08T11:45:00+0530,8858.150390625,8887.4501953125,8887.4501953125,8858.150390625,0,0
1224,2020-04-08T11:46:00+0530,8836.2998046875,8854.150390625,8854.150390625,8833.4501953125,0,0
1225,2020-04-08T11:47:00+0530,8812.400390625,8836.599609375,8836.599609375,8807.0498046875,0,0
1226,2020-04-08T11:48:00+0530,8838.7001953125,8820.599609375,8850.0,8820.599609375,0,0
1227,2020-04-08T11:49:00+0530,8812.0498046875,8836.75,8836.75,8812.0498046875,0,0
1228,2020-04-08T11:50:00+0530,8793.900390625,8812.2998046875,8812.2998046875,8787.900390625,0,0
1229,2020-04-08T11:51:00+0530,8814.349609375,8794.0,8826.400390625,8793.150390625,0,0
1230,2020-04-08T11:52:00+0530,8879.75,8819.650390625,8879.75,8819.650390625,0,0
1231,2020-04-08T11:53:00+0530,8885.9501953125,8868.099609375,8885.9501953125,8864.150390625,0,0
1232,2020-04-08T11:54:00+0530,8863.849609375,8884.75,8884.75,8863.849609375,0,0
1233,2020-04-08T11:55:00+0530,8857.7998046875,8859.9501953125,8863.25,8851.5,0,0
1234,2020-04-08T11:56:00+0530,8836.0,8858.2998046875,8858.2998046875,8832.75,0,0
1235,2020-04-08T11:57:00+0530,8836.9501953125,8834.599609375,8855.9501953125,8834.5498046875,0,0
1236,2020-04-08T11:58:00+0530,8856.7998046875,8835.599609375,8857.150390625,8835.599609375,0,0
1237,2020-04-08T11:59:00+0530,8859.099609375,8861.2001953125,8874.099609375,8859.099609375,0,0
1238,2020-04-08T12:00:00+0530,8877.650390625,8861.650390625,8877.650390625,8846.0498046875,0,0
1239,2020-04-08T12:01:00+0530,8878.75,8877.4501953125,8883.099609375,8861.0498046875,0,0
1240,2020-04-08T12:02:00+0530,8882.0498046875,8876.599609375,8882.0498046875,8868.599609375,0,0
1241,2020-04-08T12:03:00+0530,8903.5498046875,8887.599609375,8924.849609375,8887.599609375,0,0
1242,2020-04-08T12:04:00+0530,8908.7998046875,8914.599609375,8916.150390625,8898.25,0,0
1243,2020-04-08T12:05:00+0530,8889.7998046875,8906.2998046875,8908.7998046875,8887.5498046875,0,0
1244,2020-04-08T12:06:00+0530,8880.7001953125,8889.599609375,8889.599609375,8869.4501953125,0,0
1245,2020-04-08T12:07:00+0530,8870.2001953125,8882.0498046875,8882.0498046875,8870.2001953125,0,0
1246,2020-04-08T12:08:00+0530,8865.7001953125,8875.2001953125,8875.2001953125,8857.7998046875,0,0
1247,2020-04-08T12:09:00+0530,8861.900390625,8864.2001953125,8878.599609375,8859.0498046875,0,0
1248,2020-04-08T12:10:00+0530,8884.25,8860.650390625,8884.25,8857.75,0,0
1249,2020-04-08T12:11:00+0530,8870.900390625,8878.7001953125,8878.7001953125,8862.2998046875,0,0
1250,2020-04-08T12:12:00+0530,8874.349609375,8869.2001953125,8877.849609375,8869.2001953125,0,0
1251,2020-04-08T12:13:00+0530,8883.099609375,8875.2998046875,8893.849609375,8872.4501953125,0,0
1252,2020-04-08T12:14:00+0530,8887.5,8884.0,8891.349609375,8880.7998046875,0,0
1253,2020-04-08T12:15:00+0530,8897.7998046875,8887.5,8897.7998046875,8883.849609375,0,0
1254,2020-04-08T12:16:00+0530,8898.900390625,8904.75,8904.75,8896.0,0,0
1255,2020-04-08T12:17:00+0530,8889.400390625,8900.0,8900.0,8889.400390625,0,0
1256,2020-04-08T12:18:00+0530,8884.7001953125,8889.9501953125,8896.150390625,8884.7001953125,0,0
1257,2020-04-08T12:19:00+0530,8890.900390625,8885.4501953125,8896.25,8883.4501953125,0,0
1258,2020-04-08T12:20:00+0530,8874.900390625,8889.2998046875,8889.2998046875,8868.7001953125,0,0
1259,2020-04-08T12:21:00+0530,8873.400390625,8872.75,8881.0,8865.2998046875,0,0
1260,2020-04-08T12:22:00+0530,8866.2001953125,8873.150390625,8873.150390625,8866.2001953125,0,0
1261,2020-04-08T12:23:00+0530,8857.0498046875,8864.349609375,8867.5,8856.349609375,0,0
1262,2020-04-08T12:24:00+0530,8865.9501953125,8856.400390625,8868.900390625,8856.400390625,0,0
1263,2020-04-08T12:25:00+0530,8863.099609375,8865.0498046875,8870.25,8863.099609375,0,0
1264,2020-04-08T12:26:00+0530,8866.0498046875,8863.099609375,8866.75,8858.900390625,0,0
1265,2020-04-08T12:27:00+0530,8868.599609375,8860.650390625,8868.599609375,8853.5,0,0
1266,2020-04-08T12:28:00+0530,8871.599609375,8865.25,8871.599609375,8861.849609375,0,0
1267,2020-04-08T12:29:00+0530,8873.400390625,8868.599609375,8873.400390625,8867.900390625,0,0
1268,2020-04-08T12:30:00+0530,8883.150390625,8876.900390625,8892.7001953125,8876.25,0,0
1269,2020-04-08T12:31:00+0530,8872.0498046875,8882.2001953125,8882.7998046875,8868.900390625,0,0
1270,2020-04-08T12:32:00+0530,8864.849609375,8872.2998046875,8877.5,8864.650390625,0,0
1271,2020-04-08T12:33:00+0530,8860.7998046875,8866.5498046875,8866.5498046875,8858.349609375,0,0
1272,2020-04-08T12:34:00+0530,8877.099609375,8861.2001953125,8877.099609375,8860.150390625,0,0
1273,2020-04-08T12:35:00+0530,8876.900390625,8874.849609375,8878.099609375,8865.7001953125,0,0
1274,2020-04-08T12:36:00+0530,8873.25,8876.599609375,8877.7001953125,8873.150390625,0,0
1275,2020-04-08T12:37:00+0530,8871.5,8871.900390625,8877.7001953125,8867.150390625,0,0
1276,2020-04-08T12:38:00+0530,8869.25,8868.7998046875,8872.7001953125,8864.25,0,0
1277,2020-04-08T12:39:00+0530,8864.9501953125,8868.9501953125,8871.7998046875,8864.9501953125,0,0
1278,2020-04-08T12:40:00+0530,8847.400390625,8865.5,8865.5,8846.9501953125,0,0
1279,2020-04-08T12:41:00+0530,8851.0,8841.7998046875,8851.0,8837.2001953125,0,0
1280,2020-04-08T12:42:00+0530,8830.7998046875,8849.150390625,8849.150390625,8825.2998046875,0,0
1281,2020-04-08T12:43:00+0530,8820.599609375,8832.9501953125,8832.9501953125,8819.2998046875,0,0
1282,2020-04-08T12:44:00+0530,8823.400390625,8818.5498046875,8826.099609375,8813.400390625,0,0
1283,2020-04-08T12:45:00+0530,8830.0498046875,8825.2998046875,8830.0498046875,8824.2001953125,0,0
1284,2020-04-08T12:46:00+0530,8830.25,8830.650390625,8841.849609375,8830.25,0,0
1285,2020-04-08T12:47:00+0530,8820.5498046875,8827.4501953125,8827.4501953125,8819.900390625,0,0
1286,2020-04-08T12:48:00+0530,8789.25,8820.2998046875,8820.2998046875,8789.25,0,0
1287,2020-04-08T12:49:00+0530,8781.7998046875,8791.0,8791.0,8778.0498046875,0,0
1288,2020-04-08T12:50:00+0530,8763.75,8774.849609375,8779.5,8759.7001953125,0,0
1289,2020-04-08T12:51:00+0530,8796.2001953125,8763.400390625,8796.2001953125,8762.5498046875,0,0
1290,2020-04-08T12:52:00+0530,8787.599609375,8795.400390625,8795.400390625,8786.75,0,0
1291,2020-04-08T12:53:00+0530,8806.5498046875,8788.5498046875,8806.5498046875,8788.5498046875,0,0
1292,2020-04-08T12:54:00+0530,8813.650390625,8805.7001953125,8821.25,8805.7001953125,0,0
1293,2020-04-08T12:55:00+0530,8809.849609375,8815.2998046875,8815.2998046875,8803.150390625,0,0
1294,2020-04-08T12:56:00+0530,8797.2001953125,8810.7001953125,8810.7001953125,8796.0,0,0
1295,2020-04-08T12:57:00+0530,8794.75,8796.0,8796.7001953125,8789.400390625,0,0
1296,2020-04-08T12:58:00+0530,8793.349609375,8793.099609375,8793.349609375,8785.900390625,0,0
1297,2020-04-08T12:59:00+0530,8805.5498046875,8794.349609375,8808.150390625,8794.349609375,0,0
1298,2020-04-08T13:00:00+0530,8785.849609375,8806.650390625,8806.650390625,8785.849609375,0,0
1299,2020-04-08T13:01:00+0530,8784.400390625,8784.5,8785.5,8778.5,0,0
1300,2020-04-08T13:02:00+0530,8779.0498046875,8783.2998046875,8786.2001953125,8774.849609375,0,0
1301,2020-04-08T13:03:00+0530,8781.0498046875,8787.5,8787.5,8775.0498046875,0,0
1302,2020-04-08T13:04:00+0530,8797.9501953125,8782.599609375,8797.9501953125,8782.599609375,0,0
1303,2020-04-08T13:05:00+0530,8823.2001953125,8798.349609375,8823.2001953125,8797.400390625,0,0
1304,2020-04-08T13:06:00+0530,8841.0,8825.900390625,8844.849609375,8821.5,0,0
1305,2020-04-08T13:07:00+0530,8826.400390625,8841.099609375,8845.0,8826.400390625,0,0
1306,2020-04-08T13:08:00+0530,8849.099609375,8825.099609375,8852.4501953125,8823.849609375,0,0
1307,2020-04-08T13:09:00+0530,8851.75,8847.7998046875,8852.650390625,8838.7001953125,0,0
1308,2020-04-08T13:10:00+0530,8848.849609375,8852.25,8857.099609375,8845.900390625,0,0
1309,2020-04-08T13:11:00+0530,8843.5,8847.599609375,8847.599609375,8835.650390625,0,0
1310,2020-04-08T13:12:00+0530,8856.2998046875,8845.2001953125,8859.0498046875,8845.2001953125,0,0
1311,2020-04-08T13:13:00+0530,8836.849609375,8853.0,8853.0,8831.7998046875,0,0
1312,2020-04-08T13:14:00+0530,8844.2998046875,8831.2001953125,8844.2998046875,8830.25,0,0
1313,2020-04-08T13:15:00+0530,8834.849609375,8843.7001953125,8851.2998046875,8834.849609375,0,0
1314,2020-04-08T13:16:00+0530,8809.9501953125,8834.099609375,8834.099609375,8809.9501953125,0,0
1315,2020-04-08T13:17:00+0530,8811.5,8805.25,8821.2001953125,8801.5,0,0
1316,2020-04-08T13:18:00+0530,8804.0498046875,8809.9501953125,8817.9501953125,8803.75,0,0
1317,2020-04-08T13:19:00+0530,8811.849609375,8805.0,8815.4501953125,8803.599609375,0,0
1318,2020-04-08T13:20:00+0530,8828.900390625,8805.349609375,8828.900390625,8805.349609375,0,0
1319,2020-04-08T13:21:00+0530,8828.5498046875,8827.099609375,8828.5498046875,8810.900390625,0,0
1320,2020-04-08T13:22:00+0530,8825.75,8825.0498046875,8825.75,8818.150390625,0,0
1321,2020-04-08T13:23:00+0530,8838.75,8829.7998046875,8839.9501953125,8824.5498046875,0,0
1322,2020-04-08T13:24:00+0530,8826.349609375,8838.25,8838.25,8826.349609375,0,0
1323,2020-04-08T13:25:00+0530,8842.349609375,8827.2998046875,8842.349609375,8826.099609375,0,0
1324,2020-04-08T13:26:00+0530,8836.099609375,8844.7001953125,8845.9501953125,8834.849609375,0,0
1325,2020-04-08T13:27:00+0530,8830.0498046875,8831.099609375,8831.900390625,8824.650390625,0,0
1326,2020-04-08T13:28:00+0530,8819.2001953125,8827.650390625,8828.5498046875,8812.2998046875,0,0
1327,2020-04-08T13:29:00+0530,8821.349609375,8823.9501953125,8824.2998046875,8814.599609375,0,0
1328,2020-04-08T13:30:00+0530,8805.25,8820.5498046875,8820.75,8805.25,0,0
1329,2020-04-08T13:31:00+0530,8819.0498046875,8807.150390625,8819.0498046875,8799.099609375,0,0
1330,2020-04-08T13:32:00+0530,8809.9501953125,8818.900390625,8818.900390625,8808.349609375,0,0
1331,2020-04-08T13:33:00+0530,8799.9501953125,8808.4501953125,8808.4501953125,8799.9501953125,0,0
1332,2020-04-08T13:34:00+0530,8803.4501953125,8800.900390625,8803.4501953125,8791.0,0,0
1333,2020-04-08T13:35:00+0530,8802.599609375,8804.75,8811.150390625,8799.650390625,0,0
1334,2020-04-08T13:36:00+0530,8794.75,8803.5,8803.5,8793.099609375,0,0
1335,2020-04-08T13:37:00+0530,8798.5,8795.2001953125,8801.9501953125,8795.2001953125,0,0
1336,2020-04-08T13:38:00+0530,8793.400390625,8797.599609375,8801.9501953125,8792.849609375,0,0
1337,2020-04-08T13:39:00+0530,8807.4501953125,8792.9501953125,8807.650390625,8791.75,0,0
1338,2020-04-08T13:40:00+0530,8811.599609375,8808.4501953125,8825.349609375,8808.2998046875,0,0
1339,2020-04-08T13:41:00+0530,8790.150390625,8810.849609375,8810.849609375,8790.150390625,0,0
1340,2020-04-08T13:42:00+0530,8784.650390625,8790.0,8794.0498046875,8782.2001953125,0,0
1341,2020-04-08T13:43:00+0530,8782.849609375,8783.75,8789.150390625,8782.4501953125,0,0
1342,2020-04-08T13:44:00+0530,8789.650390625,8782.099609375,8797.150390625,8782.099609375,0,0
1343,2020-04-08T13:45:00+0530,8787.2001953125,8788.0498046875,8788.0498046875,8783.0498046875,0,0
1344,2020-04-08T13:46:00+0530,8780.0498046875,8786.7001953125,8787.2998046875,8767.5,0,0
1345,2020-04-08T13:47:00+0530,8773.150390625,8774.599609375,8776.25,8770.0498046875,0,0
1346,2020-04-08T13:48:00+0530,8773.650390625,8773.849609375,8777.4501953125,8773.650390625,0,0
1347,2020-04-08T13:49:00+0530,8756.25,8776.099609375,8776.75,8752.5498046875,0,0
1348,2020-04-08T13:50:00+0530,8757.0,8755.099609375,8763.900390625,8751.650390625,0,0
1349,2020-04-08T13:51:00+0530,8750.0498046875,8755.75,8755.75,8746.4501953125,0,0
1350,2020-04-08T13:52:00+0530,8739.2001953125,8754.150390625,8754.150390625,8737.349609375,0,0
1351,2020-04-08T13:53:00+0530,8745.599609375,8738.099609375,8745.599609375,8725.349609375,0,0
1352,2020-04-08T13:54:00+0530,8769.150390625,8746.099609375,8769.150390625,8744.400390625,0,0
1353,2020-04-08T13:55:00+0530,8764.099609375,8769.400390625,8769.400390625,8758.0,0,0
1354,2020-04-08T13:56:00+0530,8748.75,8761.5498046875,8761.5498046875,8746.349609375,0,0
1355,2020-04-08T13:57:00+0530,8745.400390625,8747.25,8748.2001953125,8738.150390625,0,0
1356,2020-04-08T13:58:00+0530,8759.4501953125,8743.4501953125,8761.2998046875,8743.4501953125,0,0
1357,2020-04-08T13:59:00+0530,8745.7998046875,8748.5498046875,8749.7998046875,8745.7998046875,0,0
1358,2020-04-08T14:00:00+0530,8731.099609375,8740.2001953125,8740.2001953125,8729.2998046875,0,0
1359,2020-04-08T14:01:00+0530,8735.599609375,8735.849609375,8744.25,8735.4501953125,0,0
1360,2020-04-08T14:02:00+0530,8725.9501953125,8736.2998046875,8736.2998046875,8721.7001953125,0,0
1361,2020-04-08T14:03:00+0530,8721.900390625,8729.900390625,8729.900390625,8716.900390625,0,0
1362,2020-04-08T14:04:00+0530,8712.7001953125,8722.2001953125,8727.7001953125,8706.2998046875,0,0
1363,2020-04-08T14:05:00+0530,8705.9501953125,8709.349609375,8709.349609375,8700.2998046875,0,0
1364,2020-04-08T14:06:00+0530,8709.900390625,8702.5,8717.2001953125,8702.5,0,0
1365,2020-04-08T14:07:00+0530,8725.650390625,8707.849609375,8728.0,8707.849609375,0,0
1366,2020-04-08T14:08:00+0530,8716.400390625,8721.4501953125,8724.7998046875,8716.400390625,0,0
1367,2020-04-08T14:09:00+0530,8716.4501953125,8714.9501953125,8716.4501953125,8705.2001953125,0,0
1368,2020-04-08T14:10:00+0530,8741.849609375,8716.0498046875,8741.849609375,8716.0498046875,0,0
1369,2020-04-08T14:11:00+0530,8733.599609375,8740.349609375,8740.349609375,8727.150390625,0,0
1370,2020-04-08T14:12:00+0530,8721.75,8734.150390625,8734.150390625,8718.650390625,0,0
1371,2020-04-08T14:13:00+0530,8713.75,8721.2001953125,8726.599609375,8713.75,0,0
1372,2020-04-08T14:14:00+0530,8723.150390625,8712.75,8725.0498046875,8712.75,0,0
1373,2020-04-08T14:15:00+0530,8724.650390625,8722.650390625,8733.2998046875,8722.099609375,0,0
1374,2020-04-08T14:16:00+0530,8735.0498046875,8723.599609375,8735.0498046875,8722.0498046875,0,0
1375,2020-04-08T14:17:00+0530,8744.7001953125,8746.0498046875,8747.5,8738.7001953125,0,0
1376,2020-04-08T14:18:00+0530,8765.2998046875,8744.5498046875,8765.2998046875,8734.650390625,0,0
1377,2020-04-08T14:19:00+0530,8768.2998046875,8776.599609375,8776.599609375,8763.650390625,0,0
1378,2020-04-08T14:20:00+0530,8753.400390625,8762.7998046875,8762.849609375,8747.5498046875,0,0
1379,2020-04-08T14:21:00+0530,8745.5,8752.849609375,8757.4501953125,8735.9501953125,0,0
1380,2020-04-08T14:22:00+0530,8736.9501953125,8744.150390625,8746.150390625,8734.2001953125,0,0
1381,2020-04-08T14:23:00+0530,8743.25,8734.150390625,8746.650390625,8734.150390625,0,0
1382,2020-04-08T14:24:00+0530,8753.349609375,8743.650390625,8757.650390625,8741.7001953125,0,0
1383,2020-04-08T14:25:00+0530,8743.849609375,8756.150390625,8756.4501953125,8743.2998046875,0,0
1384,2020-04-08T14:26:00+0530,8741.25,8744.400390625,8744.400390625,8734.5498046875,0,0
1385,2020-04-08T14:27:00+0530,8723.650390625,8738.0498046875,8738.0498046875,8722.349609375,0,0
1386,2020-04-08T14:28:00+0530,8731.0498046875,8733.25,8734.150390625,8723.2001953125,0,0
1387,2020-04-08T14:29:00+0530,8740.150390625,8733.349609375,8740.150390625,8730.5498046875,0,0
1388,2020-04-08T14:30:00+0530,8740.849609375,8742.75,8743.900390625,8732.0,0,0
1389,2020-04-08T14:31:00+0530,8731.349609375,8741.0,8741.0,8730.400390625,0,0
1390,2020-04-08T14:32:00+0530,8724.2001953125,8732.5498046875,8736.650390625,8722.75,0,0
1391,2020-04-08T14:33:00+0530,8725.5498046875,8721.650390625,8730.5,8720.099609375,0,0
1392,2020-04-08T14:34:00+0530,8733.650390625,8723.650390625,8733.650390625,8720.5,0,0
1393,2020-04-08T14:35:00+0530,8731.75,8734.0498046875,8734.0498046875,8723.599609375,0,0
1394,2020-04-08T14:36:00+0530,8739.150390625,8735.650390625,8753.7998046875,8735.650390625,0,0
1395,2020-04-08T14:37:00+0530,8748.25,8739.9501953125,8749.25,8738.900390625,0,0
1396,2020-04-08T14:38:00+0530,8735.7001953125,8746.7998046875,8746.7998046875,8733.650390625,0,0
1397,2020-04-08T14:39:00+0530,8749.7998046875,8738.5,8749.7998046875,8736.2998046875,0,0
1398,2020-04-08T14:40:00+0530,8748.900390625,8751.0,8758.099609375,8747.400390625,0,0
1399,2020-04-08T14:41:00+0530,8755.900390625,8746.650390625,8755.900390625,8742.9501953125,0,0
1400,2020-04-08T14:42:00+0530,8762.400390625,8755.7001953125,8770.4501953125,8754.650390625,0,0
1401,2020-04-08T14:43:00+0530,8779.900390625,8756.2001953125,8788.400390625,8756.2001953125,0,0
1402,2020-04-08T14:44:00+0530,8774.150390625,8786.4501953125,8786.4501953125,8774.150390625,0,0
1403,2020-04-08T14:45:00+0530,8807.099609375,8774.2998046875,8810.2001953125,8774.2998046875,0,0
1404,2020-04-08T14:46:00+0530,8801.650390625,8808.599609375,8808.599609375,8797.400390625,0,0
1405,2020-04-08T14:47:00+0530,8787.7998046875,8799.7001953125,8799.7001953125,8779.75,0,0
1406,2020-04-08T14:48:00+0530,8766.0498046875,8790.0498046875,8790.0498046875,8766.0498046875,0,0
1407,2020-04-08T14:49:00+0530,8773.4501953125,8772.5498046875,8781.25,8771.150390625,0,0
1408,2020-04-08T14:50:00+0530,8767.150390625,8777.7001953125,8777.7001953125,8766.150390625,0,0
1409,2020-04-08T14:51:00+0530,8758.849609375,8768.900390625,8768.900390625,8755.0498046875,0,0
1410,2020-04-08T14:52:00+0530,8764.7998046875,8756.2998046875,8768.849609375,8755.849609375,0,0
1411,2020-04-08T14:53:00+0530,8759.9501953125,8765.5,8765.5,8755.4501953125,0,0
1412,2020-04-08T14:54:00+0530,8760.7001953125,8758.0498046875,8762.349609375,8754.75,0,0
1413,2020-04-08T14:55:00+0530,8776.099609375,8760.9501953125,8776.099609375,8758.150390625,0,0
1414,2020-04-08T14:56:00+0530,8762.0,8777.0,8778.099609375,8762.0,0,0
1415,2020-04-08T14:57:00+0530,8768.400390625,8763.599609375,8772.4501953125,8761.5,0,0
1416,2020-04-08T14:58:00+0530,8777.25,8771.5498046875,8777.25,8764.9501953125,0,0
1417,2020-04-08T14:59:00+0530,8777.7998046875,8781.4501953125,8782.099609375,8776.25,0,0
1418,2020-04-08T15:00:00+0530,8783.75,8777.349609375,8791.7998046875,8777.349609375,0,0
1419,2020-04-08T15:01:00+0530,8776.25,8783.0,8785.150390625,8774.7001953125,0,0
1420,2020-04-08T15:02:00+0530,8764.599609375,8778.0,8778.0,8764.599609375,0,0
1421,2020-04-08T15:03:00+0530,8753.5498046875,8761.349609375,8761.4501953125,8753.400390625,0,0
1422,2020-04-08T15:04:00+0530,8741.400390625,8756.150390625,8756.150390625,8741.2998046875,0,0
1423,2020-04-08T15:05:00+0530,8738.7001953125,8741.0498046875,8741.0498046875,8732.5,0,0
1424,2020-04-08T15:06:00+0530,8739.900390625,8741.9501953125,8741.9501953125,8731.400390625,0,0
1425,2020-04-08T15:07:00+0530,8744.5,8741.349609375,8753.0,8738.099609375,0,0
1426,2020-04-08T15:08:00+0530,8740.25,8744.599609375,8744.599609375,8738.599609375,0,0
1427,2020-04-08T15:09:00+0530,8748.25,8742.150390625,8749.099609375,8742.150390625,0,0
1428,2020-04-08T15:10:00+0530,8745.4501953125,8749.4501953125,8750.5498046875,8744.2998046875,0,0
1429,2020-04-08T15:11:00+0530,8746.7998046875,8748.2001953125,8752.400390625,8746.7998046875,0,0
1430,2020-04-08T15:12:00+0530,8741.099609375,8748.099609375,8749.2998046875,8738.7001953125,0,0
1431,2020-04-08T15:13:00+0530,8731.849609375,8741.7998046875,8741.9501953125,8731.849609375,0,0
1432,2020-04-08T15:14:00+0530,8734.7998046875,8733.7998046875,8739.099609375,8733.5,0,0
1433,2020-04-08T15:15:00+0530,8743.650390625,8734.5498046875,8743.650390625,8733.2998046875,0,0
1434,2020-04-08T15:16:00+0530,8740.7001953125,8744.0,8745.400390625,8740.7001953125,0,0
1435,2020-04-08T15:17:00+0530,8745.0,8738.599609375,8745.0,8737.9501953125,0,0
1436,2020-04-08T15:18:00+0530,8751.2001953125,8746.099609375,8751.900390625,8746.099609375,0,0
1437,2020-04-08T15:19:00+0530,8754.9501953125,8754.2998046875,8755.849609375,8752.0498046875,0,0
1438,2020-04-08T15:20:00+0530,8752.650390625,8755.150390625,8755.150390625,8747.099609375,0,0
1439,2020-04-08T15:21:00+0530,8746.0,8751.2998046875,8751.2998046875,8743.400390625,0,0
1440,2020-04-08T15:22:00+0530,8749.5,8747.349609375,8751.150390625,8747.349609375,0,0
1441,2020-04-08T15:23:00+0530,8750.2001953125,8749.75,8751.0498046875,8746.9501953125,0,0
1442,2020-04-08T15:24:00+0530,8749.0,8749.150390625,8750.0498046875,8746.75,0,0
1443,2020-04-08T15:25:00+0530,8744.0,8750.150390625,8750.150390625,8744.0,0,0
1444,2020-04-08T15:26:00+0530,8743.2998046875,8745.5,8745.5,8743.25,0,0
1445,2020-04-08T15:27:00+0530,8744.150390625,8743.849609375,8746.150390625,8742.849609375,0,0
1446,2020-04-08T15:28:00+0530,8751.2001953125,8746.25,8753.2001953125,8746.25,0,0
1447,2020-04-08T15:29:00+0530,8754.400390625,8752.7998046875,8755.5,8751.900390625,0,0
1448,2020-04-09T09:15:00+0530,8924.9501953125,8960.0,8960.400390625,8920.400390625,0,0
1449,2020-04-09T09:16:00+0530,8955.75,8925.099609375,8961.25,8921.7998046875,0,0
1450,2020-04-09T09:17:00+0530,8980.9501953125,8955.0,8982.9501953125,8955.0,0,0
1451,2020-04-09T09:18:00+0530,8986.099609375,8983.25,8992.7001953125,8980.900390625,0,0
1452,2020-04-09T09:19:00+0530,8972.0498046875,8987.0498046875,8987.0498046875,8967.849609375,0,0
1453,2020-04-09T09:20:00+0530,8993.099609375,8969.7998046875,8993.099609375,8969.7998046875,0,0
1454,2020-04-09T09:21:00+0530,8984.7998046875,8987.150390625,8996.599609375,8984.7998046875,0,0
